freqVals,accVals,smoothed_accVals
196.0,544.5909090909091,544.6293650458506
197.0,539.0370370370371,544.5260370802038
198.0,541.375,545.2279601571269
199.0,538.8148148148148,542.0460157126824
200.0,544.75,541.3425925925926
201.0,543.7083333333334,541.9133428300095
202.0,540.3703703703703,541.9726377018044
203.0,542.4615384615385,543.3730671167265
204.0,541.7307692307693,543.8522337833932
205.0,547.2173913043479,544.9633448945043
206.0,547.625,547.0559374870969
207.0,550.375,548.6200400511995
208.0,552.925925925926,550.6163007349602
209.0,551.8461538461538,551.8557098765433
210.0,553.7083333333334,553.3989791073124
211.0,554.6538461538462,555.843145773979
212.0,556.8846153846154,558.09033993784
213.0,565.04,560.34033993784
214.0,566.4090909090909,562.2292288267288
215.0,565.3461538461538,563.6535878010878
216.0,565.0416666666666,565.6661519036519
217.0,563.2,567.4858741258741
218.0,568.96,568.5576923076923
219.0,575.9583333333334,571.4166666666666
220.0,572.84,576.4097222222223
221.0,582.5,574.9319444444444
222.0,595.0,578.2225617283951
223.0,554.3333333333334,578.5707760141094
224.0,588.7037037037037,580.4307760141094
225.0,578.047619047619,582.0822911656245
226.0,584.0,581.5822911656245
227.0,592.4090909090909,586.7588784672117
228.0,592.0,586.0652056277057
229.0,585.3928571428571,587.6514720183199
230.0,584.5416666666666,589.0542497960977
231.0,587.5652173913044,588.5694013112492
232.0,592.4166666666666,588.8085317460317
233.0,589.5,589.4763888888889
234.0,593.4347826086956,590.283547008547
235.0,589.4,588.562907328387
236.0,589.3846153846154,588.6670739950538
237.0,577.2413793103449,588.6531851061649
238.0,593.0416666666666,588.9540546713822
239.0,589.4166666666666,588.2693324491601
240.0,595.24,588.3270247568523
241.0,585.2916666666666,591.5334615384616
242.0,589.7307692307693,591.84702991453
243.0,596.48,592.8575854700854
244.0,594.9230769230769,593.2378753251579
245.0,595.48,599.0067245315071
246.0,597.5217391304348,600.304682746132
247.0,619.9047619047619,600.7887853102346
248.0,597.5185185185185,603.3749391563885
249.0,599.3846153846154,604.8016058230551
250.0,610.44,604.934649301316
251.0,604.04,602.8324667616334
252.0,598.32,603.2817612942613
253.0,607.2916666666666,603.2376587301587
254.0,600.2142857142857,600.4907142857143
255.0,599.12,601.6983333333334
256.0,593.9583333333334,601.108768115942
257.0,611.2857142857143,607.6750995335666
258.0,594.7826086956521,608.3616074700744
259.0,646.6896551724138,612.7839151623822
260.0,604.3333333333334,617.5884786544458
261.0,625.6538461538462,615.9675262734933
262.0,622.7857142857143,618.8704248242179
263.0,601.56,613.5631746031746
264.0,612.2,615.5268498168498
265.0,614.8461538461538,613.2704395604396
266.0,616.1153846153846,612.1523076923077
267.0,612.1153846153846,614.5653846153846
268.0,616.0769230769231,615.4358974358975
269.0,616.0384615384615,615.5769230769231
270.0,617.4230769230769,617.6334498834499
271.0,615.6923076923077,619.2739413364413
272.0,628.4545454545455,621.1344541569542
273.0,621.9583333333334,622.3880439005438
274.0,627.24,623.8775310800311
275.0,623.56,627.7688131313131
276.0,626.36,630.7063888888889
277.0,639.04,632.6369444444445
278.0,646.08,632.1674572649573
279.0,633.5416666666666,633.2807905982907
280.0,624.4230769230769,634.1695085470086
281.0,630.24,633.9228418803419
282.0,631.6923076923077,627.3678418803419
283.0,637.56,629.6442307692308
284.0,606.75,630.9470512820513
285.0,647.2,631.8445512820513
286.0,632.24,632.3526234567902
287.0,635.625,637.6013953866146
288.0,634.7407407407408,645.0563953866148
289.0,669.0526315789474,648.7690937993132
290.0,651.48,650.0261952485885
291.0,669.4761904761905,653.9011952485885
292.0,639.7826086956521,654.6577384584649
293.0,658.875,645.065633195307
294.0,639.28,633.0189665286405
295.0,611.5,633.1741693505099
296.0,579.2,640.4567780461621
297.0,670.4074074074074,642.0109447128287
298.0,683.4782608695652,647.0217493105299
